ਅਫ਼ਰੀਕਾ	Afrika
ਸਾਓ ਤੋਮੇ ਅਤੇ ਪ੍ਰਿੰਸੀਪੀ	São Tomé og Príncipe
ਸੇਨੇਗਲ	Senegal
ਸੇਸ਼ੈਲ	Seychellene
ਕਾਰਲ ਲੀਨੀਅਸ	Carl von Linné
ਸਿਏਰਾ ਲਿਓਨ	Sierra Leone
ਸੋਮਾਲੀਆ	Somalia
ਨਿਓਬੀਅਮ	Niob
ਜਵਾਹਰ ਲਾਲ ਨਹਿਰੂ	Jawaharlal Nehru
ਜੂਲੀਅਸ ਸੀਜ਼ਰ	Julius Cæsar
ਸੁਡਾਨ	Sudan
ਸਵਾਜ਼ੀਲੈਂਡ	Swaziland
ਸਤਰੰਗੀ ਪੀਂਘ	Regnbue
ਮੋਲਿਬਡੇਨਮ	Molybden
ਟੈਕਨੀਸ਼ੀਅਮ	Technetium
ਹਾਮਬੁਰਕ	Hamburg
ਨਰਿੰਦਰ ਮੋਦੀ	Narendra Modi
ਇਮਿਊਨ ਸਿਸਟਮ	Immunforsvar
ਗੁਜਰਾਤ	Gujarat
ਓਂਟਾਰੀਓ ਝੀਲ	Ontariosjøen
ਵਿਕਾਸਵਾਦ	Evolusjon
ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ	De forente nasjoner
ਸੁਪੀਰੀਅਰ ਝੀਲ	Lake Superior
ਦਾਂਤੇ ਆਲੀਗੀਏਰੀ	Dante Alighieri
ਭੂਗਰਭ ਵਿਗਿਆਨ	Geologi
ਅਹਿਮਦਾਬਾਦ	Ahmedabad
ਭੂਗੋਲ	Geografi
ਦਿਲ	Hjerte
ਦਿਮਾਗ਼	Hjerne
ਰੰਗ	Farge
ਬਰੇਕਿੰਗ ਬੈਡ	Breaking Bad
ਨਾਂਵ	Substantiv
ਪ੍ਰਾਗ	Praha
ਰ੍ਹੋਡੀਅਮ	Rhodium
ਨੀਲਾ	Blå
ਪੈਲੇਡੀਅਮ	Palladium
ਚਾਂਦੀ	Sølv
ਕੈਡਮੀਅਮ	Kadmium
ਇੰਡੀਅਮ	Indium
ਟੀਨ	Tinn (grunnstoff)
ਯੂਰੇਨੀਅਮ	Uran
ਐਂਟੀਮਨੀ	Antimon
ਟੈਲੂਰੀਅਮ	Tellur
ਪਲੂਟੋਨੀਅਮ	Plutonium
ਆਇਓਡੀਨ	Jod
ਜ਼ੀਨਾਨ	Xenon
﻿ਐਨੀਮੇ	Anime
ਸੀਜ਼ੀਅਮ	Cesium
ਬਿਜਲਈ ਚਾਰਜ	Elektrisk ladning
ਬੇਰੀਅਮ	Barium
ਹਾਫ਼ਨੀਅਮ	Hafnium
ਟੈਂਟਲਮ	Tantal
ਰੇਡੀਅਮ	Radium
ਰੇਡਾਨ	Radon
ਲੋਰੈਨ	Lorraine
ਅਲਸਾਸ	Alsace
ਇੰਦਰਾ ਗਾਂਧੀ	Indira Gandhi
ਮਰਕਰੀ	Merkur (gud)
ਓਵੈਰਨੀ	Auvergne
ਮੁੰਬਈ	Mumbai
ਅੰਤਰਰਾਸ਼ਟਰੀ ਅਥਲੈਟਿਕਸ ਸੰਘ ਪ੍ਰੀਸ਼ਦ	IAAF
ਆਂਧਰਾ ਪ੍ਰਦੇਸ਼	Andhra Pradesh
ਅਰੁਨਾਚਲ ਪ੍ਰਦੇਸ਼	Arunachal Pradesh
ਅਸਾਮ	Assam
ਬਿਹਾਰ	Bihar
ਮਿਸ਼ੀਗਨ	Michigan
ਛੱਤੀਸਗੜ੍ਹ	Chhattisgarh
ਮਿਸ਼ੀਗਨ ਝੀਲ	Michigansjøen
ਗੋਆ	Goa
ਬਰਗੰਡੀ	Bourgogne
ਹਰਿਆਣਾ	Haryana
ਹਿਮਾਚਲ ਪ੍ਰਦੇਸ਼	Himachal Pradesh
ਆਕੀਤੈਨ	Aquitaine
ਜੰਮੂ ਅਤੇ ਕਸ਼ਮੀਰ	Jammu og Kashmir
ਪੁਇਰਤੋ ਰੀਕੋ	Puerto Rico
ਝਾਰਖੰਡ	Jharkhand
ਕਰਨਾਟਕ	Karnataka
ਕੇਰਲਾ	Kerala
ਮੱਧ ਪ੍ਰਦੇਸ਼	Madhya Pradesh
ਉਸੈਨ ਬੋਲਟ	Usain Bolt
ਲਿਮੂਜ਼ੈਂ	Limousin
ਮਹਾਂਰਾਸ਼ਟਰ	Maharashtra
ਮਨੀਪੁਰ	Manipur
ਮੇਘਾਲਿਆ	Meghalaya
ਉੱਤਰੀ ਰਾਈਨ-ਪੱਛਮੀ ਫ਼ਾਲਨ	Nordrhein-Westfalen
ਹੈੱਸਨ	Hessen
ਜ਼ਾਰਲਾਂਡ	Saarland
ਜ਼ਾਕਸਨ	Sachsen
ਜਾਨ ਲੈਨਨ	John Lennon
ਇਲੀਨਾਏ	Illinois
ਉੱਤਰੀ ਡਕੋਟਾ	Nord-Dakota
ਬ੍ਰਾਂਡਨਬੁਰਕ	Brandenburg
ਬਰੇਮਨ (ਰਾਜ)	Bremen
ਲੋਂਬਾਰਦੀਆ	Lombardia
ਦੱਖਣੀ ਡਕੋਟਾ	Sør-Dakota
ਮੋਂਟਾਨਾ	Montana
ਵਾਇਓਮਿੰਗ	Wyoming
ਪੀਏਮੋਂਤੇ	Piemonte
ਜੇਰੂਸਲਮ	Jerusalem
ਆਇਡਾਹੋ	Idaho
ਆਓਸਤਾ ਘਾਟੀ	Aostadalen
ਵਾਸ਼ਿੰਗਟਨ (ਰਾਜ)	Washington
ਰੂਥੇਨੀਅਮ	Rutherfordium
ਨਵਾਡਾ	Nevada
ਡਾਨ (ਦਰਿਆ)	Don
ਹਿੰਦ ਮਹਾਂਸਾਗਰ	Indiahavet
ਵੈਨੇਤੋ	Veneto
ਕੋਸੋਵੋ ਗਣਰਾਜ	Kosovo
ਕਰੀਬੀਆਈ ਸਮੁੰਦਰ	Det karibiske hav
ਕੋਫ਼ੀ ਅੰਨਾਨ	Kofi Annan
ਲਿਗੂਰੀਆ	Liguria
ਕੋਲੋਰਾਡੋ	Colorado
ਏਮੀਲੀਆ-ਰੋਮਾਞਾ	Emilia-Romagna
ਕੋਲੋਰਾਡੋ ਦਰਿਆ	Colorado (elv)
ਫਰਾਦਾਰੀਕ ਸ਼ੋਪੁਹ	Frédéric Chopin
ਤੋਸਕਾਨਾ	Toscana
ਮਾਰਕੇ	Marche
ਅੰਬਰੀਆ	Umbria
ਲਾਤਸੀਓ	Latium
ਆਬਰੂਤਸੋ	Abruzzo
ਐਪਨਾਈਨ ਪਹਾੜ	Appenninene
ਐਲਪ	Alpene
ਕਾਰਪਾਤੀ ਪਹਾੜ	Karpatene
ਬਲੇਸ ਪਾਸਕਾਲ	Blaise Pascal
ਸ਼ਿਕਾਗੋ	Chicago
ਦ ਬੀਟਲਜ਼	The Beatles
ਸਿਆਲ	Vinter
ਸਦਾਮ ਹੁਸੈਨ	Saddam Hussein
ਸਪੇਨੀ ਭਾਸ਼ਾ	Spansk
ਮੋਂਤੇਵੀਦਿਓ	Montevideo
ਯੋਹਾਨ ਸੇਬਾਸਤੀਅਨ ਬਾਖ਼	Johann Sebastian Bach
ਪਿਟਸਬਰਗ	Pittsburgh
ਓਪੇਰਾ	Opera
ਫ਼ਿਲਾਡੈਲਫ਼ੀਆ	Philadelphia
ਕੋਲਕਾਤਾ	Kolkata
ਚੇਨਈ	Chennai
ਦਿੱਲੀ	Delhi
ਢਾਕਾ	Dhaka
ਬੰਗਲੌਰ	Bangalore
ਪੱਛਮੀ ਬੰਗਾਲ	Vest-Bengal
ਮੱਕੜੀ	Edderkopper
ਆਰਥਰੋਪੋਡ	Leddyr
ਹੈਦਰਾਬਾਦ, ਭਾਰਤ	Hyderabad
ਇਸਲਾਮਾਬਾਦ	Islamabad
ਤ੍ਰਿਪੁਰਾ	Tripura
ਫਲ	Frukt
ਮੁਦਰਾ	Penger
ਵਰਜਿਨੀਆ	Virginia
ਪੱਛਮੀ ਵਰਜਿਨੀਆ	Vest-Virginia
ਹਿਊਰਾਨ ਝੀਲ	Huronsjøen
ਨਿਊ ਯਾਰਕ	New York (delstat)
ਰੋਡ ਟਾਪੂ	Rhode Island
ਮੈਰੀਲੈਂਡ	Maryland
ਡੇਲਾਵੇਅਰ	Delaware
ਵਲਾਦੀਮੀਰ ਲੈਨਿਨ	Vladimir Lenin
ਯੂਰਪੀਅਮ	Europium
ਓਹਾਇਓ	Ohio
ਵਰਜਿਲ	Vergil
ਨਿਕੋਲੋ ਮੈਕਿਆਵੇਲੀ	Niccolò Machiavelli
ਪੈੱਨਸਿਲਵੇਨੀਆ	Pennsylvania
ਜਿਓਵਾਨੀ ਬੋਕਾਸੀਓ	Giovanni Boccaccio
ਲੁਈਗੀ ਪਿਰਾਂਦੋਲੋ	Luigi Pirandello
ਆਗਸਟਸ ਕੈਸਰ	Augustus
ਨਿਊ ਜਰਸੀ	New Jersey
ਜਿਬਰਾਲਟਰ	Gibraltar
ਫ਼ਿਨੀ ਭਾਸ਼ਾ	Finsk
ਇੰਡੀਆਨਾ	Indiana
ਨੋਕੀਆ	Nokia (selskap)
ਕਾਰ	Bil
ਜੁਵੇਂਟਸ ਫੁੱਟਬਾਲ ਕਲੱਬ	Juventus
ਤਰਾਜਾਨ	Trajan
ਰਾਜਰ ਫੈਡਰਰ	Roger Federer
ਜਾਰਜੀਆ (ਅਮਰੀਕੀ ਰਾਜ)	Georgia (USA)
ਜ਼ਾਗਰਬ	Zagreb
ਰਾਜਸਥਾਨ	Rajasthan
ਕਾਂਪਾਨੀਆ	Campania
ਟੈਕਸਸ	Texas
ਤਾਮਿਲ ਨਾਡੂ	Tamil Nadu
ਪੂਲੀਆ	Puglia
ਬਾਜ਼ਿਲੀਕਾਤਾ	Basilicata
ਉੱਤਰੀ ਕੈਰੋਲੀਨਾ	Nord-Carolina
ਦੱਖਣੀ ਕੈਰੋਲੀਨਾ	Sør-Carolina
ਯੂ. ਸੀ. ਸੰਪਦੋਰੀਆ	UC Sampdoria
ਕਾਲਾਬਰੀਆ	Calabria
ਸਿਚੀਲੀਆ	Sicilia
ਮਨੀਲਾ	Manila
ਸਾਰਦੇਞਾ	Sardinia
ਲੁਆਰ ਦਰਿਆ	Loire
ਸੈਨ ਦਰਿਆ	Seine
ਬੋਰਦੋ	Bordeaux
ਬੁਏਨਸ ਆਇਰਸ	Buenos Aires
ਮੈਕਸੀਕੋ ਸ਼ਹਿਰ	Mexico by
ਟੋਕੀਓ	Tokyo
ਲਾ ਪਾਸ	La Paz
ਬਾਰਸੀਲੋਨਾ	Barcelona
ਮਿਸੀਸਿੱਪੀ	Mississippi
ਮਿੱਸੀਸਿੱਪੀ ਦਰਿਆ	Mississippi (elv)
ਉੱਤਰ ਪ੍ਰਦੇਸ਼	Uttar Pradesh
ਉੱਤਰਾਖੰਡ	Uttarakhand
ਮਿਜ਼ੋਰਮ	Mizoram
ਸਿੱਕਮ	Sikkim
ਟੈਨੇਸੀ	Tennessee
ਰਾਬਰਟ ਲੂਈ ਸਟੀਵਨਸਨ	Robert Louis Stevenson
ਨਾਗਪੁਰ	Nagpur
ਅਬੀਜਾਨ	Abidjan
ਅਬੂ ਧਾਬੀ	Abu Dhabi (by)
ਅਸਤਾਨਾ	Astana
ਨਿਊ ਮੈਕਸੀਕੋ	New Mexico
ਐਥਨਜ਼	Athen
ਮਿਨੇਸੋਟਾ	Minnesota
ਬਗ਼ਦਾਦ	Bagdad
ਕਾਰਾਕਾਸ	Caracas
ਵਿਸਕਾਂਸਨ	Wisconsin
ਪੁਣੇ	Pune
ਏ.ਸੀ. ਮਿਲਣ	AC Milan
ਆਇਓਵਾ	Iowa
ਨਬਰਾਸਕਾ	Nebraska
ਗੁਆਤੇਮਾਲਾ ਸ਼ਹਿਰ	Guatemala by
ਕਾਂਸਸ	Kansas
ਹਵਾਨਾ	Havanna
ਤਮਾਕੂ	Tobakk
ਹਿੰਦੀ ਭਾਸ਼ਾ	Hindi
ਮਰਾਠੀ ਭਾਸ਼ਾ	Marathi
ਗਣੇਸ਼	Ganesha
ਮਿਜ਼ੂਰੀ	Missouri
ਲੂਈਜ਼ੀਆਨਾ	Louisiana
ਲੂਗੀ ਗੇਲਵੈਨੀ	Luigi Galvani
ਨਾਗਾਲੈਂਡ	Nagaland
ਕਿੰਟਕੀ	Kentucky
ਆਰਕੰਸਾ	Arkansas
ਨੀਲ ਆਰਮਸਟਰਾਂਗ	Neil Armstrong
ਉਰਦੂ ਭਾਸ਼ਾ	Urdu
ਏਦੀਥ ਪੀਆਫ	Édith Piaf
ਓਕਲਾਹੋਮਾ	Oklahoma
ਦਨੂਬ ਦਰਿਆ	Donau
ਰੂਆ ਦਰਿਆ	Ruhr
ਉੱਤਰੀ ਸਮੁੰਦਰ	Nordsjøen
ਹੈਨੋਫ਼ਾ	Hannover
ਮਿਊਨਿਖ	München
ਵਾਲੀਬਾਲ	Volleyball
ਵਿਆਨਾ	Wien
ਕੋਪਨਹੈਗਨ	København
ਸਟਾਕਹੋਮ	Stockholm
ਹੈਲਸਿੰਕੀ	Helsingfors
ਡਬਲਿਨ	Dublin
ਰੇਕੀਆਵਿਕ	Reykjavík
ਤਾਲਿਨ	Tallinn
ਰੀਗਾ	Riga
ਲੁਈਸ ਆਰਮਸਟਰਾਂਗ	Louis Armstrong
ਬ੍ਰਾਤਿਸਲਾਵਾ	Bratislava
ਬੁਦਾਪੈਸਤ	Budapest
ਫ਼ਰਾਂਕਫ਼ੁਰਟ	Frankfurt am Main
ਲਕਸਮਬਰਗ (ਸ਼ਹਿਰ)	Luxembourg (by)
ਫ਼ਾਦੁਤਸ	Vaduz
ਬਾਈਬਲ	Bibelen
ਪਨਾਮ ਪੈਨ	Phnom Penh
ਹੋ ਚੀ ਮਿਨ ਸ਼ਹਿਰ	Ho Chi Minh-byen
ਇਟਰੀਅਮ	Ytterbium
ਲੁਟੀਸ਼ੀਅਮ	Lutetium
ਹਨੋਈ	Hanoi
ਅੰਗਰੇਜ਼ੀ ਭਾਸ਼ਾ	Engelsk
ਬੈਂਕਾਕ	Bangkok
ਅੰਡੋਰਾ ਲਾ ਵੇਲਾ	Andorra la Vella
ਕੁਆਲਾ ਲੁੰਪੁਰ	Kuala Lumpur
ਤਾਈਪੇ	Taipei
ਕਾਂਸੇਪਸਿਉਂ	Concepción
ਬਰਕੀਲੀਅਮ	Berkelium
ਕੀਵ	Kiev
ਓਂਟਾਰੀਓ	Ontario
ਓਲਿਵਰ ਗਿਰੌਦ	Olivier Giroud
ਓਟਾਵਾ	Ottawa
ਜੂਬਾ	Juba
ਮਾਨੀਟੋਬਾ	Manitoba
ਐਲਬਰਟਾ	Alberta
ਨੋਵਾ ਸਕੋਸ਼ਾ	Nova Scotia
ਯੇਰਵਾਨ	Jerevan
ਕਞ੍ਸ੍ਕਵਲਾ	Końskowola
ਦਾਰ ਅਸ ਸਲਾਮ	Dar-es-Salaam
ਖ਼ਰਤੂਮ	Khartoum
ਨਿਊ ਬਰੰਸਵਿਕ	New Brunswick
ਫ਼ਾਰਮੂਲਾ ਵਨ	Formel 1
ਬ੍ਰਿਟਿਸ਼ ਕੋਲੰਬੀਆ	Britisk Columbia
ਪ੍ਰਿੰਸ ਐਡਵਰਡ ਟਾਪੂ	Prince Edward Island
ਜੈਰਲੌਂ ਸਟੇਡੀਅਮ	Stade de Gerland
2000	2000
2003	2003
੨੦੦੨	2002
2001	2001
ਸਸਕਾਚਵਾਨ	Saskatchewan
੨੦੧੨	2012
੨੦੧੧	2011
੨੦੧੦	2010
੨੦੦੯	2009
ਕਾਰਬਨ ਡਾਈਆਕਸਾਈਡ	Karbondioksid
੨੦੧੫	2015
ਨਿਊਫ਼ੰਡਲੈਂਡ ਅਤੇ ਲਾਬਰਾਡੋਰ	Newfoundland og Labrador
੨੦੦੮	2008
ਉੱਤਰ-ਪੱਛਮੀ ਰਾਜਖੇਤਰ	Nordvestterritoriene
ਯੂਕੋਨ	Yukon
੨੦੦੪	2004
੨੦੦੫	2005
੨੦੦੬	2006
ਨੂਨਾਵੁਤ	Nunavut
੨੦੦੭	2007
੧੯੦੦	1900
੧੯੦੧	1901
੧੯੦੨	1902
੧੯੦੩	1903
੧੯੦੪	1904
1905	1905
1907	1907
੧੯੦੬	1906
ਏਸੀਐਫ ਫਿਓਰੇਂਟੀਨਾ	ACF Fiorentina
1908	1908
੧੯੦੯	1909
1992	1992
੧੯੯੧	1991
1990	1990
੧੯੯੩	1993
ਐੱਸਨ	Essen
1994	1994
੧੯੯੫	1995
1996	1996
ਜੇਨੋਵਾ ਸੀ. ਐੱਫ਼. ਸੀ.	Genoa CFC
1910	1910
1911	1911
1912	1912
ਲਾਈਪਸਿਸ਼	Leipzig
੧੯੧੩	1913
੧੯੧੪	1914
1915	1915
੧੯੧੬	1916
੧੯੯੭	1997
1998	1998
੧੯੯੯	1999
1917	1917
੧੯੧੮	1918
ਭੋਜਨ	Mat
ਐਡਮੰਟਨ	Edmonton
ਸੱਪ	Slanger
ਰਿਜਾਇਨਾ	Regina (Saskatchewan)
ਸ਼ਾਰਲਟਟਾਊਨ	Charlottetown
ਵਿਕਟੋਰੀਆ, ਬ੍ਰਿਟਿਸ਼ ਕੋਲੰਬੀਆ	Victoria (Britisk Columbia)
ਵਿਨੀਪੈਗ	Winnipeg
ਹੈਲੀਫ਼ੈਕਸ, ਨੋਵਾ ਸਕੋਸ਼ਾ	Halifax (Nova Scotia)
ਕੇਬੈਕ ਸ਼ਹਿਰ	Québec (by)
੧ ਜਨਵਰੀ	1. januar
੨ ਜਨਵਰੀ	2. januar
ਸੁਭਾਸ਼ ਚੰਦਰ ਬੋਸ	Subhas Chandra Bose
੧੯੨੦	1920
3 ਜਨਵਰੀ	3. januar
1919	1919
੧੯੨੧	1921
1922	1922
੪ ਜਨਵਰੀ	4. januar
1923	1923
1924	1924
ਲੈਨਿਨਗ੍ਰਾਦ ਓਬਲਾਸਤ	Leningrad oblast
5 ਜਨਵਰੀ	5. januar
ਆਰੀਕਾ	Arica
੬ ਜਨਵਰੀ	6. januar
ਬਿਜਲਾਣੂ	Elektron
7 ਜਨਵਰੀ	7. januar
੮ ਜਨਵਰੀ	8. januar
੯ ਜਨਵਰੀ	9. januar
੧੦ ਜਨਵਰੀ	10. januar
੧੧ ਜਨਵਰੀ	11. januar
12 ਜਨਵਰੀ	12. januar
੧੩ ਜਨਵਰੀ	13. januar
ਬਰਮਿੰਘਮ	Birmingham
੧੪ ਜਨਵਰੀ	14. januar
15 ਜਨਵਰੀ	15. januar
16 ਜਨਵਰੀ	16. januar
17 ਜਨਵਰੀ	17. januar
18 ਜਨਵਰੀ	18. januar
੧੯ ਜਨਵਰੀ	19. januar
੨੦ ਜਨਵਰੀ	20. januar
ਸਨਅਤੀ ਇਨਕਲਾਬ	Den industrielle revolusjon
ਬੈਨਜ਼ੀਨ	Benzen
21 ਜਨਵਰੀ	21. januar
੨੨ ਜਨਵਰੀ	22. januar
੨੩ ਜਨਵਰੀ	23. januar
ਰੋਮਨ ਸਮਰਾਜ	Det romerske keiserriket
੨੪ ਜਨਵਰੀ	24. januar
25 ਜਨਵਰੀ	25. januar
ਮਿੰਸਕ	Minsk
26 ਜਨਵਰੀ	26. januar
੨੭ ਜਨਵਰੀ	27. januar
੨੮ ਜਨਵਰੀ	28. januar
੨੯ ਜਨਵਰੀ	29. januar
੩੦ ਜਨਵਰੀ	30. januar
੩੧ ਜਨਵਰੀ	31. januar
ਪ੍ਰੋਟਾਨ	Proton
2 ਦਸੰਬਰ	2. desember
੧ ਦਸੰਬਰ	1. desember
੩ ਦਸੰਬਰ	3. desember
੭ ਦਸੰਬਰ	7. desember
5 ਦਸੰਬਰ	5. desember
8 ਦਸੰਬਰ	8. desember
੧੦ ਦਸੰਬਰ	10. desember
6 ਦਸੰਬਰ	6. desember
੯ ਦਸੰਬਰ	9. desember
੪ ਦਸੰਬਰ	4. desember
੧ ਫ਼ਰਵਰੀ	1. februar
੨ ਫ਼ਰਵਰੀ	2. februar
੩ ਫ਼ਰਵਰੀ	3. februar
ਕੂਰੋਫ	Kurów
੪ ਫ਼ਰਵਰੀ	4. februar
੫ ਫ਼ਰਵਰੀ	5. februar
6 ਫ਼ਰਵਰੀ	6. februar
7 ਫ਼ਰਵਰੀ	7. februar
8 ਫ਼ਰਵਰੀ	8. februar
੯ ਫ਼ਰਵਰੀ	9. februar
੧੦ ਫ਼ਰਵਰੀ	10. februar
ਰਸਾਇਣ ਵਿਗਿਆਨ	Kjemi
14 ਫ਼ਰਵਰੀ	14. februar
13 ਫ਼ਰਵਰੀ	13. februar
੧੫ ਫ਼ਰਵਰੀ	15. februar
11 ਫ਼ਰਵਰੀ	11. februar
12 ਫ਼ਰਵਰੀ	12. februar
ਰੋਬਿਨ ਵੈਨ ਪਰਸੀ	Robin van Persie
੧੯ ਫ਼ਰਵਰੀ	19. februar
੧੭ ਫ਼ਰਵਰੀ	17. februar
੧੬ ਫ਼ਰਵਰੀ	16. februar
18 ਫ਼ਰਵਰੀ	18. februar
੨੦ ਫ਼ਰਵਰੀ	20. februar
ਅਬਿਜਲਕਣ	Nøytron
੨੧ ਫ਼ਰਵਰੀ	21. februar
੨੨ ਫ਼ਰਵਰੀ	22. februar
੨੩ ਫ਼ਰਵਰੀ	23. februar
੨੪ ਫ਼ਰਵਰੀ	24. februar
25 ਫ਼ਰਵਰੀ	25. februar
੨੬ ਫ਼ਰਵਰੀ	26. februar
੨੭ ਫ਼ਰਵਰੀ	27. februar
੨੮ ਫ਼ਰਵਰੀ	28. februar
੧੧ ਦਸੰਬਰ	11. desember
੨੯ ਫ਼ਰਵਰੀ	29. februar
੧੨ ਦਸੰਬਰ	12. desember
੧੩ ਦਸੰਬਰ	13. desember
14 ਦਸੰਬਰ	14. desember
੧੫ ਦਸੰਬਰ	15. desember
2 ਮਾਰਚ	2. mars
3 ਮਾਰਚ	3. mars
5 ਮਾਰਚ	5. mars
1 ਮਾਰਚ	1. mars
7 ਮਾਰਚ	7. mars
੮ ਮਾਰਚ	8. mars
4 ਮਾਰਚ	4. mars
੧੦ ਮਾਰਚ	10. mars
੧੧ ਮਾਰਚ	11. mars
6 ਮਾਰਚ	6. mars
੧੩ ਮਾਰਚ	13. mars
9 ਮਾਰਚ	9. mars
੧੨ ਮਾਰਚ	12. mars
੧੫ ਮਾਰਚ	15. mars
੧੪ ਮਾਰਚ	14. mars
ਸੀ++	C++
ਲੂਣ ਦਾ ਤਿਜ਼ਾਬ	Saltsyre
੧੬ ਦਸੰਬਰ	16. desember
੧੭ ਦਸੰਬਰ	17. desember
16 ਮਾਰਚ	16. mars
੧੭ ਮਾਰਚ	17. mars
੧੮ ਮਾਰਚ	18. mars
੧੯ ਮਾਰਚ	19. mars
1989	1989
1988	1988
੨੦ ਮਾਰਚ	20. mars
੧੯੮੭	1987
੧੯੮੬	1986
੧੯੮੫	1985
1984	1984
੨੧ ਮਾਰਚ	21. mars
੧੯੮੩	1983
੨੨ ਮਾਰਚ	22. mars
1982	1982
੧੯੮੧	1981
੧੮ ਦਸੰਬਰ	18. desember
੧੯੮੦	1980
੨੩ ਮਾਰਚ	23. mars
ਮਕਦੀਸ਼ੂ	Mogadishu
19 ਦਸੰਬਰ	19. desember
੨੪ ਮਾਰਚ	24. mars
੨੫ ਮਾਰਚ	25. mars
੨੦ ਦਸੰਬਰ	20. desember
੨੬ ਮਾਰਚ	26. mars
੨੭ ਮਾਰਚ	27. mars
੨੮ ਮਾਰਚ	28. mars
੨੯ ਮਾਰਚ	29. mars
੩੦ ਮਾਰਚ	30. mars
੩੧ ਮਾਰਚ	31. mars
ਨਸਾਊ	Nassau (Bahamas)
ਸਨਾ	Sanaá
੧੯੭੦	1970
1971	1971
1972	1972
1973	1973
1974	1974
1975	1975
1976	1976
੧੯੭੭	1977
੧੯੭੮	1978
੧੯੭੯	1979
੧੯੬੯	1969
ਤੀਹ-ਸਾਲਾ ਜੰਗ	Tredveårskrigen
ਸਰਪਿਲ ਆਕਾਸ਼ਗੰਗਾ	Spiralgalakse
15 ਅਪਰੈਲ	15. april
੧੩ ਅਪ੍ਰੈਲ	13. april
12 ਅਪ੍ਰੈਲ	12. april
14 ਅਪ੍ਰੈਲ	14. april
11 ਅਪ੍ਰੈਲ	11. april
੧੦ ਅਪ੍ਰੈਲ	10. april
੮ ਅਪਰੈਲ	8. april
9 ਅਪ੍ਰੈਲ	9. april
੭ ਅਪ੍ਰੈਲ	7. april
੬ ਅਪ੍ਰੈਲ	6. april
੫ ਅਪ੍ਰੈਲ	5. april
4 ਅਪ੍ਰੈਲ	4. april
੩ ਅਪ੍ਰੈਲ	3. april
1 ਅਪ੍ਰੈਲ	1. april
੨ ਅਪ੍ਰੈਲ	2. april
16 ਅਪ੍ਰੈਲ	16. april
17 ਅਪ੍ਰੈਲ	17. april
18 ਅਪ੍ਰੈਲ	18. april
19 ਅਪ੍ਰੈਲ	19. april
20 ਅਪ੍ਰੈਲ	20. april
੨੧ ਅਪ੍ਰੈਲ	21. april
੨੨ ਅਪ੍ਰੈਲ	22. april
੨੩ ਅਪ੍ਰੈਲ	23. april
੨੪ ਅਪ੍ਰੈਲ	24. april
25 ਅਪ੍ਰੈਲ	25. april
੨੬ ਅਪ੍ਰੈਲ	26. april
੨੭ ਅਪ੍ਰੈਲ	27. april
28 ਅਪ੍ਰੈਲ	28. april
29 ਅਪਰੈਲ	29. april
੩੦ ਅਪ੍ਰੈਲ	30. april
ਕੁਦਰਤੀ ਉਪਗ੍ਰਹਿ	Naturlig satellitt
1 ਮਈ	1. mai
੨ ਮਈ	2. mai
3 ਮਈ	3. mai
4 ਮਈ	4. mai
5 ਮਈ	5. mai
6 ਮਈ	6. mai
੭ ਮਈ	7. mai
੮ ਮਈ	8. mai
9 ਮਈ	9. mai
10 ਮਈ	10. mai
11 ਮਈ	11. mai
12 ਮਈ	12. mai
੧੩ ਮਈ	13. mai
14 ਮਈ	14. mai
੧੫ ਮਈ	15. mai
੧੬ ਮਈ	16. mai
੧੭ ਮਈ	17. mai
੧੮ ਮਈ	18. mai
੧੯ ਮਈ	19. mai
੨੦ ਮਈ	20. mai
੨੧ ਮਈ	21. mai
੨੨ ਮਈ	22. mai
੨੩ ਮਈ	23. mai
੨੪ ਮਈ	24. mai
25 ਮਈ	25. mai
26 ਮਈ	26. mai
੨੭ ਮਈ	27. mai
28 ਮਈ	28. mai
੨੯ ਮਈ	29. mai
੩੦ ਮਈ	30. mai
31 ਮਈ	31. mai
੨੧ ਦਸੰਬਰ	21. desember
ਐੱਸ. ਐੱਸ. ਲੇਜ਼ੀਓ	SS Lazio
੧੪ ਜੂਨ	14. juni
੧੫ ਜੂਨ	15. juni
13 ਜੂਨ	13. juni
੧੦ ਜੂਨ	10. juni
7 ਜੂਨ	7. juni
11 ਜੂਨ	11. juni
9 ਜੂਨ	9. juni
12 ਜੂਨ	12. juni
੬ ਜੂਨ	6. juni
8 ਜੂਨ	8. juni
੫ ਜੂਨ	5. juni
੩ ਜੂਨ	3. juni
2 ਜੂਨ	2. juni
1 ਜੂਨ	1. juni
4 ਜੂਨ	4. juni
੨੨ ਦਸੰਬਰ	22. desember
ਐੱਸ. ਐੱਸ. ਸੀ. ਨਪੋਲੀ	SSC Napoli
1968	1968
੧੯੬੭	1967
੧੯੬੬	1966
1965	1965
੧੯੬੪	1964
੧੬ ਜੂਨ	16. juni
ਪਾਲੇਰਮੋ	Palermo
30 ਜੂਨ	30. juni
੨੯ ਜੂਨ	29. juni
28 ਜੂਨ	28. juni
੨੬ ਜੂਨ	26. juni
੨੫ ਜੂਨ	25. juni
੨੨ ਜੂਨ	22. juni
੨੭ ਜੂਨ	27. juni
24 ਜੂਨ	24. juni
੨੦ ਜੂਨ	20. juni
