Africa	Afrika
Athalaricus (rex Ostrogothorum)	Atalarik
Brown Comitatus (Minnesota)	Brown County (Minnesota)
Harrison Comitatus (Texia)	Harrison County (Texas)
Otto de Schlieben	Otto von Schlieben
Geraldus Rafferty	Gerry Rafferty
Hermannus Dietrich	Hermann Dietrich
Gulielmus Lipscomb	William Nunn Lipscomb jr.
Tjalling Koopmans	Tjalling Charles Koopmans
Kent Comitatus (Texia)	Kent County (Texas)
Kinney Comitatus	Kinney County
Namsos	Namsos
Ustiuga	Velikij Ustjug
Communitas Taizé	Communauté de Taizé
Punctum criticum	Kritisk punkt
Ioannes Barry	John Barry
Gemini (discretiva)	Gemini
Rockland Comitatus	Rockland County
Stultus	Langbein
Synodus	Synode
Dallas Comitatus (Texia)	Dallas County (Texas)
Collin Comitatus	Collin County
Franciscus Sherwood Rowland	Frank Sherwood Rowland
Holsatia	Holstein
Alcorn Comitatus	Alcorn County
Clay Comitatus (Mississippia)	Clay County (Mississippi)
Daggett Comitatus	Daggett County
Erie Comitatus (Ohium)	Erie County (Ohio)
Wise Comitatus (Texia)	Wise County (Texas)
Korpiklaani	Korpiklaani
McLennan Comitatus	McLennan County
Mason Comitatus (Texia)	Mason County (Texas)
Howard Comitatus (Texia)	Howard County (Texas)
Karnes Comitatus	Karnes County
Rockwall Comitatus	Rockwall County
McLean Comitatus (Illinoesia)	McLean County (Illinois)
Maui Comitatus	Maui County
Cass Comitatus (Minnesota)	Cass County (Minnesota)
Mula	Mull (Skottland)
Paranthropus	Paranthropus
Galfridus V (comes Andegavensis)	Geoffrey V, greve av Anjou
Tibicen Hamelae	Rottefangeren fra Hameln
Iura (insula Scotiae)	Jura (Skottland)
Kauai Comitatus	Kauai County
St. Louis Comitatus (Minnesota)	St. Louis County (Minnesota)
Becker Comitatus	Becker County
Brown Comitatus (Ohium)	Brown County (Ohio)
Fayette Comitatus (Illinoesia)	Fayette County (Illinois)
Fannin Comitatus (Texia)	Fannin County (Texas)
DeKalb Comitatus (Illinoesia)	DeKalb County (Illinois)
Hale Comitatus (Texia)	Hale County (Texas)
Calhoun Comitatus (Illinoesia)	Calhoun County (Illinois)
Collingsworth Comitatus	Collingsworth County
Garza Comitatus	Garza County
DeWitt Comitatus (Illinoesia)	DeWitt County (Illinois)
Christian Comitatus (Illinoesia)	Christian County (Illinois)
Dakota Comitatus (Minnesota)	Dakota County (Minnesota)
Salodium	Salò
Gilchrist Comitatus	Gilchrist County
Hunt Comitatus	Hunt County
San Jacinto Comitatus	San Jacinto County
Jim Wells Comitatus	Jim Wells County
Scurry Comitatus	Scurry County
Wheeler Comitatus (Texia)	Wheeler County (Texas)
Upshur Comitatus (Texia)	Upshur County (Texas)
Lubbock Comitatus	Lubbock County
Catholica (Italia)	Cattolica
Gemmanum	Gemmano
Misianum Hadriaticum	Misano Adriatico
Menard Comitatus (Texia)	Menard County (Texas)
Clay Comitatus (Minnesota)	Clay County (Minnesota)
Marescalcus	Marskalk
Somervell Comitatus	Somervell County
Reagan Comitatus	Reagan County
Scotia Historica	Historic Scotland
Ben Hill Comitatus	Ben Hill County
Vicus Popilius	Riccione
Emanuel (comitatus)	Emanuel County
Coweta (comitatus)	Coweta County
Civitas Sancti Archangeli Romandiolae	Santarcangelo di Romagna
Taygete (Atlantis)	Taygete (mytologi)
Georgius de Schönerer	Georg Ritter von Schönerer
Sirmio	Sirmione
Andrias japonicus	Japansk kjempesalamander
Clarke Comitatus (Georgia)	Clarke County (Georgia)
Hemphill Comitatus	Hemphill County
Randall Comitatus	Randall County
Civitas insularis	Øystat
Lucas Comitatus (Ohium)	Lucas County (Ohio)
Hopkins Comitatus (Texia)	Hopkins County (Texas)
Marion Comitatus (Texia)	Marion County (Texas)
Coles Comitatus	Coles County
McCulloch Comitatus	McCulloch County
Alphonsus Maria Stickler	Alfons Maria Stickler
Pax Samarobrivensis	Fredstraktaten i Amiens
Iustus inter gentes	Righteous Among the Nations
Douglas Comitatus (Kansia)	Douglas County (Kansas)
Sanctus Antonius (Caput Viride)	Santo Antão
645 Agrippina	645 Agrippina
712 Boliviana	712 Boliviana
792 Metcalfia	792 Metcalfia
444 Gyptis	444 Gyptis
662 Newtonia	662 Newtonia
306 Unitas	306 Unitas
886 Washingtonia	886 Washingtonia
653 Berenike	653 Berenike
971 Alsatia	971 Alsatia
747 Winchester	747 Winchester
325 Heidelberga	325 Heidelberga
Mitchell Comitatus (Texia)	Mitchell County (Texas)
Amite Comitatus	Amite County
Edwards Comitatus (Illinoesia)	Edwards County (Illinois)
Carroll Comitatus (Mississippia)	Carroll County (Mississippi)
Kendall Comitatus (Illinoesia)	Kendall County (Illinois)
Oldham Comitatus (Texia)	Oldham County (Texas)
Reeves Comitatus	Reeves County
Newton Comitatus (Texia)	Newton County (Texas)
Bonaparte (familia)	Huset Bonaparte
Lipscomb Comitatus	Lipscomb County
Navarro Comitatus	Navarro County
Linguae Italoromanicae	Italovestlige språk
Yoakum Comitatus	Yoakum County
Runnels Comitatus	Runnels County
Wood Comitatus (Texia)	Wood County (Texas)
Picaria	Peć
Jack Comitatus	Jack County
Williamson Comitatus (Texia)	Williamson County (Texas)
Rains Comitatus	Rains County
Hartley Comitatus	Hartley County
Haskell Comitatus (Texia)	Haskell County (Texas)
Lamb Comitatus	Lamb County
Henderson Comitatus (Texia)	Henderson County (Texas)
Tishomingo Comitatus	Tishomingo County
Washakie Comitatus	Washakie County
Brønnøy	Brønnøy
Pope Comitatus (Illinoesia)	Pope County (Illinois)
Swisher Comitatus	Swisher County
Alcona Comitatus	Alcona County
Colquitt Comitatus	Colquitt County
Dodge Comitatus (Minnesota)	Dodge County (Minnesota)
Peoria Comitatus	Peoria County
Titus Comitatus	Titus County
Madison Comitatus (Texia)	Madison County (Texas)
San Patricio Comitatus	San Patricio County
Henry Comitatus (Ohium)	Henry County (Ohio)
Franklin Comitatus (Ohium)	Franklin County (Ohio)
Big Stone Comitatus	Big Stone County
Carver Comitatus	Carver County
Potter Comitatus (Texia)	Potter County (Texas)
Lamar Comitatus (Texia)	Lamar County (Texas)
Crow Wing Comitatus	Crow Wing County
Carlton Comitatus	Carlton County
Polk Comitatus (Texia)	Polk County (Texas)
Tom Green Comitatus	Tom Green County
Vågå	Vågå
Ringsaker	Ringsaker
Fitjar	Fitjar
Ballangen	Ballangen
Ål	Ål
Bømlo	Bømlo
Førde	Førde
Thomas Neuwirth	Conchita Wurst
Oppdal	Oppdal
Rømskog	Rømskog
Jondal	Jondal
Nesseby	Nesseby
Lindås	Lindås
Måsøy	Måsøy
Andøy	Andøy
Høyanger	Høyanger
Gamvik	Gamvik
Eidsberg	Eidsberg
Manfred Nowak	Manfred Nowak
Wayne Comitatus (Illinoesia)	Wayne County (Illinois)
Van Zandt Comitatus	Van Zandt County
Johnson Comitatus (Texia)	Johnson County (Texas)
Throckmorton Comitatus	Throckmorton County
Terry Comitatus	Terry County
Clinton Comitatus (Ohium)	Clinton County (Ohio)
Stonewall Comitatus	Stonewall County
Lampasas Comitatus	Lampasas County
Upton Comitatus	Upton County
Presidio Comitatus	Presidio County
Maverick Comitatus	Maverick County
Nolan Comitatus	Nolan County
Live Oak Comitatus	Live Oak County
Jaltenco	Jaltenco
Callicrates	Kallikrates
Hot Springs Comitatus	Hot Springs County
Jefferson Comitatus (Ohium)	Jefferson County (Ohio)
Violeta Barrios de Chamorro	Violeta Chamorro
Antipater Sidonius	Antipatros fra Sidon
Ward Comitatus (Texia)	Ward County (Texas)
Lynn Comitatus	Lynn County
Wilbarger Comitatus	Wilbarger County
Sherman Comitatus (Texia)	Sherman County (Texas)
Roberts Comitatus (Texia)	Roberts County (Texas)
Fitou	Fitou
Pecos Comitatus	Pecos County
Winkler Comitatus	Winkler County
Willacy Comitatus	Willacy County
Stephens Comitatus (Texia)	Stephens County (Texas)
Shackelford Comitatus	Shackelford County
675 Ludmilla	675 Ludmilla
422 Berolina	422 Berolina
655 Briseis	655 Briseïs
676 Melitta	676 Melitta
736 Harvard	736 Harvard
696 Leonora	696 Leonora
600 Musa	600 Musa
661 Cloelia	661 Cloelia
581 Tauntonia	581 Tauntonia
Ludi Pacifici	Stillehavslekene
660 Crescentia	660 Crescentia
755 Quintilla	755 Quintilla
Ahmedus I (sultanus Ottomanicus)	Ahmed I
690 Wratislavia	690 Wratislavia
492 Gismonda	492 Gismonda
Stowasser	Joseph Maria Stowasser
Erie Comitatus (Novum Eboracum)	Erie County (New York)
Ludovicus Rémy	Loïc Rémy
Otsego Comitatus (Novum Eboracum)	Otsego County (New York)
Clinton Comitatus (Novum Eboracum)	Clinton County (New York)
Onondaga Comitatus	Onondaga County
Cattaraugus Comitatus	Cattaraugus County
Hamilton Comitatus (Novum Eboracum)	Hamilton County (New York)
Niagara Comitatus	Niagara County
Essex Comitatus (Novum Eboracum)	Essex County (New York)
Genesee Comitatus (Novum Eboracum)	Genesee County (New York)
Ontario Comitatus	Ontario County
Insula Iuventutis	Isla de la Juventud
Oneida Comitatus (Novum Eboracum)	Oneida County (New York)
Granma (provincia)	Granma (provins)
Chautauqua Comitatus (Novum Eboracum)	Chautauqua County (New York)
Lewis Comitatus (Novum Eboracum)	Lewis County (New York)
Institutum Iuris Internationalis	Folkerettsinstituttet
Monroe Comitatus (Novum Eboracum)	Monroe County (New York)
Orleans Comitatus (Novum Eboracum)	Orleans County (New York)
Dutchess Comitatus	Dutchess County
Madison Comitatus (Novum Eboracum)	Madison County (New York)
Cayuga Comitatus	Cayuga County
Columbia Comitatus (Novum Eboracum)	Columbia County (New York)
Greene Comitatus (Novum Eboracum)	Greene County (New York)
Nocticolidae	Nocticolidae
Jefferson Comitatus (Novum Eboracum)	Jefferson County (New York)
Amin Maalouf	Amin Maalouf
Franklin Comitatus (Novum Eboracum)	Franklin County (New York)
Fulton Comitatus (Novum Eboracum)	Fulton County (New York)
Putnam Comitatus (Novum Eboracum)	Putnam County (New York)
Dodge (comitatus Georgiae)	Dodge County (Georgia)
St. Clair Comitatus (Michigania)	St. Clair County (Michigan)
Antibarium	Bar (Montenegro)
Delaware Comitatus (Novum Eboracum)	Delaware County (New York)
Columbia Comitatus (Georgia)	Columbia County (Georgia)
Macon Comitatus (Illinoesia)	Macon County (Illinois)
Abelardus L. Rodríguez	Abelardo L. Rodríguez
Gallatin Comitatus (Illinoesia)	Gallatin County (Illinois)
Hamilton Comitatus (Illinoesia)	Hamilton County (Illinois)
Union Comitatus (Mississippia)	Union County (Mississippi)
Clarke Comitatus (Mississippia)	Clarke County (Mississippi)
Bolivar Comitatus	Bolivar County
Collegium Occidentalis Virginiae	West Virginia University
Weston Comitatus	Weston County
Walthall Comitatus	Walthall County
Kendall Comitatus (Texia)	Kendall County (Texas)
Wichita Comitatus (Texia)	Wichita County (Texas)
Millennium 4 a.C.n.	4. årtusen f.Kr.
Dorothea Leuthard	Doris Leuthard
Ioannes Rakitić	Ivan Rakitić
Arnus	Arno
Insulae Chathamenses	Chathamøyene
Lapeer Comitatus	Lapeer County
Lyons-la-Forêt	Lyons-la-Forêt
Shiawassee Comitatus	Shiawassee County
Maximilianus Frisch	Max Frisch
Thaddaeus Reichstein	Tadeus Reichstein
Guarnerius Arber	Werner Arber
Paschalis Couchepin	Pascal Couchepin
Mauritius Leuenberger	Moritz Leuenberger
Adolphus Ogi	Adolf Ogi
Dakota Fanning	Dakota Fanning
Arnoldus Koller	Arnold Koller
Ernestus Nobs	Ernst Nobs
Carolus Kobelt	Karl Kobelt
Albertus Meyer	Albert Meyer
Bernardus Fellay	Bernard Fellay
Mauritius Bavaud	Maurice Bavaud
Turdus	Turdus
Henricus Schwery	Henri Schwery
Gilbertus Agustoni	Gilberto Agustoni
Caspar Mermillod	Gaspard Mermillod
Benno Gualterius Gut	Benno Gut
Marcellus Pilet-Golaz	Marcel Pilet-Golaz
Carolus Journet	Charles Journet
Rudolphus Minger	Rudolf Minger
Antonius Anderledy	Anton Anderledy
Samuel Schmid	Samuel Schmid
Zdravko Kuzmanović	Zdravko Kuzmanović
Eugenius Huber	Eugen Huber
Millennium 5 a.C.n.	5. årtusen f.Kr.
Alicia de Battenberg	Alice av Battenberg
Carolus Iacobus Burckhardt	Carl Jacob Burckhardt
Oxidum silicii	Silisiumdioksid
Robertus Guérin	Robert Guérin
531 Zerlina	531 Zerlina
Nicolaus Marr	Nikolaj Jakovlevitsj Marr
Claudius Nobs	Claude Nobs
Ladislaus Postumus	Ladislaus Postumus
Anagnia	Anagni
1712 Angola	1712 Angola
Idris I	Idris I av Libya
Phonographum	Fonograf
Cassinum	Cassino
Iohannes Frobenius	Johann Froben
Victoria (imperatrix Germaniae)	Victoria av Tyskland
Fluvii	Fiuggi
Batman (pellicula anni 1989)	Batman (1989)
Constans Fornerod	Constant Fornerod
Ianuarius Gattuso	Gennaro Gattuso
Yoko Ono	Yoko Ono
1106 Cydonia	1106 Cydonia
Raimundus Magsaysay	Ramón F. Magsaysay
Nicolaus Horthy	Miklós Horthy
Pons Curvus	Pontecorvo
Aravaci	Arawak (folk)
Demosthenes	Demosthenes
689 Zita	689 Zita
Gregorius Perel'man	Grigorij Perelman
Ioannes Gourcuff	Yoann Gourcuff
Eugenius Bodo	Eugeniusz Bodo
Tatari Crimenses	Krim-tatarer
18 Melpomene	18 Melpomene
Beverly Hills, 90210	Beverly Hills 90210
Lorin Maazel	Lorin Maazel
Universitas Pepperdine	Pepperdine University
Numeri amicabiles	Vennskapstall
Caelestinus V	Celestin V
Ioannes Baumann	Johannes Baumann
Insulae Carolinae	Karolinene
1023 Thomana	1023 Thomana
Interamnia Frentanorum	Termoli
Hafiz al-Assad	Hafez al-Assad
Grand Canyon	Grand Canyon
Insula Septentrionalis	Nordøya (New Zealand)
Makatea	Makatea
Insulae Societatis	Selskapsøyene
99942 Apophis	99942 Apophis
Gediminas Kirkilas	Gediminas Kirkilas
1025 Riema	1025 Riema
Lovanium	Leuven
Menander	Menandros
Pagus Foederalis	Distrito Federal (Brasil)
1026 Ingrid	1026 Ingrid
1027 Aesculapia	1027 Aesculapia
1028 Lydina	1028 Lydina
1029 La Plata	1029 La Plata
Dens Martis-Hellersdorfium	Marzahn-Hellersdorf
Insulae Aleutiae	Aleutene
103 Hera	103 Hera
Howardus Zinn	Howard Zinn
Sergius Agüero	Sergio Agüero
Bibliotheca Urbis Malmogiensis	Malmö stadsbibliotek
Formicinae	Formicinae
Anna (regina Britanniae)	Anne av Storbritannia
Geographia Europaea	Europas geografi
Michael Douglas	Michael Douglas
Insula Aurea	Zlarin
Lucius Aelius Seianus	Sejanus
Lincoln Paroecia	Lincoln Parish
Alexander III (imperator Russiae)	Aleksander III av Russland
Magnoliaceae	Magnoliafamilien
1716 Peter	1716 Peter
Martinus O'Malley	Martin O'Malley
210 Isabella	210 Isabella
Gastroenterologia	Gastroenterologi
Camilla Claudel	Camille Claudel
1082 Pirola	1082 Pirola
Corpus sanctum	Sankt Elms ild
Kyotum (praefectura)	Kyoto (prefektur)
Magnitudo absoluta	Absoluttverdi
Clonizatio	Kloning
Pugilatus thailandicus	Muay Thai
Factorialis	Fakultet (matematikk)
Amadeus Modigliani	Amedeo Modigliani
Nosocomus	Sykepleie
Vladislaus Reymont	Władysław Reymont
Melopsittacus undulatus	Undulat
Democratia socialis	Sosialdemokrati
1030 Vitja	1030 Vitja
Infrastructura	Infrastruktur
Corcyra	Korfu
Pascha (festum Iudaicum)	Pesach
Aravia (districtus)	Distriktet Aarau
Procyon lotor	Vanlig vaskebjørn
1031 Arctica	1031 Arctica
1032 Pafuri	1032 Pafuri
1033 Simona	1033 Simona
1034 Mozartia	1034 Mozartia
1035 Amata	1035 Amata
1036 Ganymed	1036 Ganymed
1037 Davidweilla	1037 Davidweilla
1038 Tuckia	1038 Tuckia
1039 Sonneberga	1039 Sonneberga
104 Klymene	104 Klymene
1040 Klumpkea	1040 Klumpkea
1041 Asta	1041 Asta
1042 Amazone	1042 Amazone
Professor	Professor
1043 Beate	1043 Beate
Cyathea	Cyathea
Symbiosis	Symbiose
Robertus Sands	Bobby Sands
Carmen Miranda	Carmen Miranda
Urtica	Brennesler
Stylostixis	Akupunktur
Gigas gasosus	Gasskjempe
Ha Jin	Ha Jin
78 Diana	78 Diana
Henricus Le Chatelier	Henry Louis Le Chatelier
Eros	Eros
1628 Strobel	1628 Strobel
Legatus (civilitas)	Ambassadør
Iulius Iglesias	Julio Iglesias
1744 Harriet	1744 Harriet
Fructosum	Fruktsukker
Historia Germaniae	Tysklands historie
Eques Romanus	Ridder (romersk)
Mythologia Romana	Romersk mytologi
Iohannes Rudolphus Merz	Hans-Rudolf Merz
Carola Del Ponte	Carla del Ponte
Ioannes Paulus Marat	Jean-Paul Marat
Albertus Hofmann	Albert Hofmann
Hakan Yakin	Hakan Yakin
Ludovicus Magnin	Ludovic Magnin
Didacus Benaglio	Diego Benaglio
Marius Botta	Mario Botta
Daniel Bernoullius	Daniel Bernoulli
Elias Ducommun	Élie Ducommun
Instrumentum pacis Bressiciensis	Freden i Brest-Litovsk
Callistus I	Callistus I
Michaelina Calmy-Rey	Micheline Calmy-Rey
Iacobus Bernoullius	Jakob Bernoulli
Squamata	Skjellkrypdyr
Attica	Attika
Milcolumbus IV (rex Scotiae)	Malcolm IV av Skottland
Vexillum Europae	Det europeiske flagg
Inertia	Treghet
Carolus II (rex Angliae)	Karl II av England
Eau Claire (Visconsinia)	Eau Claire (Wisconsin)
Sinus Bothnicus	Bottenvika
Renata Zellweger	Renée Zellweger
Robertus Hood	Robin Hood
Systema numerale	Tallsystem
Rosmarinus officinalis	Rosmarin
Gulielmus Thomson, baro Kelvin	William Thomson Kelvin
Osaka (praefectura)	Osaka (prefektur)
864 Aase	864 Aase
Ursus americanus	Amerikansk svartbjørn
Xylema	Vedvev
Eugenius Franciscus Vidocq	Eugène-François Vidocq
Tribunal Europaeum a iuribus humanis	Den europeiske menneskerettsdomstol
Ericus de Däniken	Erich von Däniken
Alexander Emanuel Agassiz	Alexander Agassiz
Ioannes Ursinus de Balthasar	Hans Urs von Balthasar
Anagramma	Anagram
Simonetta Sommaruga	Simonetta Sommaruga
Leopoldus Ruzicka	Lavoslav Ružička
Ioannes Küng	Hans Küng
Alfredus Werner	Alfred Werner
Felix Bloch	Felix Bloch
Belgravia	Belgravia
Paediatria	Pediatri
Henricus Rohrer	Heinrich Rohrer
Huldericus Zvinglius	Ulrich Zwingli
Mahometus Mossadeq	Muhammed Mossadegh
Augustinus Pyramus de Candolle	Augustin Pyramus de Candolle
Iacobus Necker	Jacques Necker
Bellum Russo-Turcicum (1768-1774)	Den russisk-tyrkiske krig (1768–1774)
Arnoldus Boecklin	Arnold Böcklin
Angelica Kauffmann	Angelica Kauffmann
Thylacinus cynocephalus	Pungulv
Raimundus Kopa	Raymond Kopa
Vultur	Gribb (fugl)
Rogerius Schutz	Frère Roger
Franciscus Borromini	Francesco Borromini
Arthurus Honegger	Arthur Honegger
Vanessa Hudgens	Vanessa Hudgens
Ioannes Piaget	Jean Piaget
Bruno Ganz	Bruno Ganz
Albertus de Haller	Albrecht von Haller
Gulielmus Henricus Dufour	Guillaume-Henri Dufour
Cephalochordata	Lansettfisker
Franciscus Crick	Francis Crick
Ioannes Martinus Sutermeister	Hans Martin Sutermeister
Pimlico	Pimlico
Achates	Agat
Michael Caine	Michael Caine
Henricus Holliger	Heinz Holliger
Carantonus	Charente (elv)
Politia (Plato)	Staten (dialog)
Endemismus	Endemisk
Sinclair Lewis	Sinclair Lewis
Civitas mesogaea	Liste over verdens innlandsstater
Inventum	Oppfinnelse
Exstinctio	Utryddelse
Solstitium	Solverv
Dies Cinerum	Askeonsdag
Andalusia	Al-Andalus
Carolus Bonnet	Charles Bonnet
Acidum nucleicum	Nukleinsyre
Holburnia	Holborn
Cybernetica	Kybernetikk
Cesare	Cesar (navn)
Gloria Macapagal-Arroyo	Gloria Macapagal-Arroyo
Pars (oppidum)	Strøk
Taodunum	Dundee
Ordo Civitatum Americanarum	Organisasjonen av amerikanske stater
Salomon Gessner	Salomon Gessner
Epistula II ad Corinthios	Paulus' andre brev til korinterne
Iosephus Deiss	Joseph Deiss
Georgius Gershwin	George Gershwin
Castrum Ficcardum	Castelfidardo
Christophorus Blocher	Christoph Blocher
Donatianus Alphonsus Franciscus de Sade	Marki de Sade
Regalis Societas Londini	Royal Society
Ruth Dreifuss	Ruth Dreifuss
Iohannes Caspar Lavater	Johann Caspar Lavater
Muğla (provincia)	Muğla (provins)
Ueli Maurer	Ueli Maurer
Tesqua	Steppe
Celeritas soni	Lydens hastighet
Dolores del Río	Dolores del Río
Sclopetum striatum	Gevær
Wesley Sneijder	Wesley Sneijder
Lauretum	Loreto (Ancona)
Superconductrum	Superleder
KISS	Kiss
Mayfair	Mayfair
Bruno Bernardus Heim	Bruno Heim
Petrus Bürcher	Pierre Bürcher
Sectio conica	Kjeglesnitt
Leymen	Leymen
Conductrum	Elektrisk leder
Magnitudo apparens	Tilsynelatende størrelsesklasse
Matthaeus Schiner	Matthäus Schiner
Aulaeum ferreum	Jernteppet
Machina lavatoria	Vaskemaskin
Kara	Kara (band)
Dies Telluris	Jordens dag
Violentia	Vold
Auximum	Osimo
Ostra Nova	Ostra
Cornelius Sommaruga	Cornelio Sommaruga
Georgius Žukov	Georgij Zjukov
Fouad Twal	Fouad Twal
Cera	Voks
Seditio	Opprør
Pius VII	Pius VII
Gregorius IX	Gregor IX
Ordo Fratrum Minorum Capuccinorum	Kapusinerordenen
Mindanaum	Mindanao
Sventoslaus Richter	Svjatoslav Richter
Platyhelminthes	Flatormer
Sena Gallica	Senigallia
Bella Punica	Punerkrigene
Iuno	Juno
ALDI	ALDI
Slumdog Millionaire	Slumdog Millionaire – Han som hadde svar på alt
Vaasa	Vasa
Aretha Franklin	Aretha Franklin
Gulielmus James	William James
Angelopolis (Puebla)	Puebla de Zaragoza
Luconia	Luzon
Gnaeus Pompeius Magnus	Pompeius
Portus Elizabetha	Port Elizabeth
Maris aequor	Havnivå
Iğdır (provincia)	Iğdır (provins)
Thos	Sjakaler
Parmenides	Parmenides
1760 Sandra	1760 Sandra
Index deorum Graecorum cum paribus deis Romanis Etruscisque	Interpretatio graeca
The Clash	The Clash
Urbanus I	Urban I
Gulielmus III (rex Nederlandiae)	Vilhelm III av Nederland
Ehud Barak	Ehud Barak
Index Imperatorum Romanorum	Liste over romerske keisere
Carolus Anaya y López	Carlos Anaya
457 Alleghenia	457 Alleghenia
Eduardus Norton	Edward Norton
Kimberley (Africa Australis)	Kimberley (Sør-Afrika)
Anastasius III (antipapa)	Anastasius Bibliothecarius
Seditio Islamica	Den iranske revolusjon
Acco	Akko
Michael Gondry	Michel Gondry
Tingis	Tanger
Gypaetus barbatus	Lammegribb
Iacobus II (rex Angliae)	Jakob II av England
Colonia Plimmuta	Kolonien Plymouth
Nycticorax nycticorax	Natthegre
Michael Shermer	Michael Shermer
Conquisitatores Hispani	Conquistador
Wulfrunehantona	Wolverhampton
Rebellio Decembristarum	Dekabristopprøret
Arsissa palus	Vansjøen
1486 Marilyn	1486 Marilyn
Ferreum Castrum	Eisenstadt
Laurentius Ahlin	Lars Ahlin
Angelus Particiacus	Agnello Participazio
